""
,Protein,Loadings
0,CCL7,0.24792814867678029
1,CCL3,0.23754719711110478
2,CXCL11,0.23440756055074907
3,CXCL8,0.2329838274295494
4,IL6,0.23194915886291434
5,CXCL10,0.22634997549598845
6,CCL8,0.22072096545334563
7,IFNG,0.21462896113097993
8,CSF1,0.21423134341862138
9,VEGFA,0.21049052340124078
10,CCL2,0.21043533599130296
11,CXCL9,0.20696949047696875
12,HGF,0.2042412901274591
13,IL18,0.1903803151343691
14,IL15,0.17768867331513358
15,IL7,0.1764909282716781
16,CCL19,0.17305524782672146
17,TNF,0.17253767951453752
18,IL27,0.17007342779251974
19,CCL4,0.14615984371278315
20,OSM,0.14551544146276107
21,MMP1,0.1357844061016623
22,CSF3,0.13479108943476018
23,TGFA,0.12930057126482644
24,CXCL12,0.12763268901974373
25,CCL13,0.12099376450260266
26,EGF,0.11214683514890464
27,IL17C,0.10031324004513109
28,OLR1,0.0851700395759588
29,CCL11,0.05291519862061303
30,TNFSF12,0.016995664345974645
31,MMP12,0.008602608949204678
32,FLT3LG,-0.037718135791446714
33,TNFSF10,-0.04846835903216383
34,LTA,-0.05283895442428668
,Protein,Loadings
0,IFNG,0.21770329072981764
1,IL15,0.21054164422431174
2,IL6,0.18211902798762017
3,CSF1,0.16899378327226536
4,CXCL10,0.1572442679602438
5,CSF3,0.12454364367230905
6,TGFA,0.12356093895405723
7,IL17C,0.11133500687959817
8,TNF,0.10658046993442792
9,CXCL9,0.09752750398868387
10,CCL7,0.07437364668412783
11,IL18,0.029242055802603042
12,CCL19,0.011921219775731389
13,CCL2,0.0058225583833673164
14,LTA,-0.009119613294676782
15,CXCL8,-0.012148827368126376
16,IL27,-0.019280194744064016
17,HGF,-0.021307646446350244
18,CCL8,-0.023698267831663337
19,CCL3,-0.03009925653833827
20,MMP12,-0.032544627280583646
21,OSM,-0.050101656065477757
22,CXCL11,-0.055800604900580496
23,VEGFA,-0.07299480589513084
24,TNFSF10,-0.0867532369591694
25,OLR1,-0.12815353528319598
26,FLT3LG,-0.1617386147479708
27,CCL4,-0.21179754361656958
28,MMP1,-0.21430928685519884
29,CXCL12,-0.2224804071790091
30,CCL11,-0.2262112697768807
31,IL7,-0.29301130953861215
32,TNFSF12,-0.3190754686450206
33,EGF,-0.38927413295659136
34,CCL13,-0.3948657507532559
,Protein,Loadings
0,CCL3,0.23059160418548907
1,CXCL9,0.2256390747041578
2,IL6,0.22222502360571475
3,CSF1,0.21984128518459523
4,TGFA,0.2144613635775691
5,TNF,0.21397390758774953
6,CXCL10,0.2138822158076178
7,CCL8,0.2082169344200548
8,CCL7,0.20691851320871424
9,VEGFA,0.20686241282240309
10,CCL2,0.20657962363214677
11,IL15,0.20610890043709926
12,OSM,0.2059612392192304
13,IFNG,0.20144431447769673
14,CSF2,0.1979845020020339
15,HGF,0.1979334049935479
16,CCL4,0.1885062071568269
17,CXCL8,0.175529938055144
18,CSF3,0.1664778645537816
19,IL18,0.16599075578006117
20,OLR1,0.15924129679062615
21,CCL19,0.1565458788432286
22,CXCL11,0.1548068787773525
23,IL17C,0.15418471044063142
24,CCL13,0.14090538488252563
25,CXCL12,0.1064338239345841
26,MMP1,0.10616363221490266
27,IL7,0.0713299181172447
28,FLT3LG,0.07113497543897265
29,EGF,0.018475087126376
30,MMP12,-0.003784566003915377
31,LTA,-0.007197441560017254
32,CCL11,-0.022717305438710134
33,TNFSF10,-0.0563615473370668
34,TNFSF12,-0.09626068274888015
,Protein,Loadings
0,MMP1,0.2608502459892457
1,EGF,0.2556726159715076
2,HGF,0.243938684878746
3,CXCL8,0.2370245991732764
4,IL7,0.1853436642222048
5,CSF3,0.16210024842136694
6,OLR1,0.14812219947424976
7,IL15,0.12437126885603297
8,CSF1,0.11579034833135961
9,OSM,0.10325474028491455
10,IL6,0.09660772710360747
11,IFNG,0.04572270908047009
12,CCL2,0.03955633758010143
13,VEGFA,0.032045303796273364
14,TNFSF12,0.027369540561061882
15,TNFSF10,0.022249021077070965
16,FLT3LG,0.010920555181254076
17,CCL8,0.010297829035916702
18,CCL7,0.002281298274566551
19,CCL3,-0.019658815925035482
20,MMP12,-0.022755535967776457
21,IL18,-0.025709256717629844
22,TGFA,-0.03230533641511623
23,IL17C,-0.06776282643195537
24,CXCL9,-0.07297146518864724
25,CSF2,-0.0998724275683909
26,CXCL10,-0.11352259960098673
27,CXCL12,-0.1502139188102709
28,LTA,-0.17297158670740806
29,CCL4,-0.1804040577302373
30,TNF,-0.19668263021381788
31,CCL19,-0.2632523801268584
32,CCL13,-0.29531551952708346
33,CXCL11,-0.3413366196541113
34,CCL11,-0.4256544771658153
