""
,Protein,Loadings
0,CCL7,0.24792814867677998
1,CCL3,0.23754719711110497
2,CXCL11,0.23440756055074918
3,CXCL8,0.23298382742954954
4,IL6,0.23194915886291453
5,CXCL10,0.22634997549598876
6,CCL8,0.2207209654533457
7,IFNG,0.21462896113097987
8,CSF1,0.21423134341862168
9,VEGFA,0.21049052340124066
10,CCL2,0.2104353359913029
11,CXCL9,0.20696949047696897
12,HGF,0.20424129012745887
13,IL18,0.19038031513436895
14,IL15,0.1776886733151333
15,IL7,0.17649092827167803
16,CCL19,0.1730552478267217
17,TNF,0.17253767951453786
18,IL27,0.17007342779251938
19,CCL4,0.14615984371278343
20,OSM,0.1455154414627613
21,MMP1,0.13578440610166254
22,CSF3,0.13479108943475984
23,TGFA,0.12930057126482658
24,CXCL12,0.12763268901974384
25,CCL13,0.12099376450260274
26,EGF,0.1121468351489049
27,IL17C,0.10031324004513133
28,OLR1,0.08517003957595876
29,CCL11,0.052915198620613314
30,TNFSF12,0.016995664345974933
31,MMP12,0.008602608949204867
32,FLT3LG,-0.03771813579144661
33,TNFSF10,-0.048468359032163975
34,LTA,-0.05283895442428656
,Protein,Loadings
0,IFNG,0.21770329072981798
1,IL15,0.21054164422431199
2,IL6,0.18211902798761986
3,CSF1,0.16899378327226597
4,CXCL10,0.1572442679602436
5,CSF3,0.12454364367230919
6,TGFA,0.12356093895405793
7,IL17C,0.11133500687959909
8,TNF,0.10658046993442867
9,CXCL9,0.09752750398868416
10,CCL7,0.0743736466841276
11,IL18,0.0292420558026032
12,CCL19,0.011921219775731596
13,CCL2,0.005822558383367697
14,LTA,-0.009119613294675828
15,CXCL8,-0.012148827368126457
16,IL27,-0.019280194744063908
17,HGF,-0.021307646446350362
18,CCL8,-0.023698267831663313
19,CCL3,-0.030099256538338375
20,MMP12,-0.03254462728058243
21,OSM,-0.05010165606547798
22,CXCL11,-0.05580060490058082
23,VEGFA,-0.07299480589513084
24,TNFSF10,-0.08675323695916817
25,OLR1,-0.12815353528319556
26,FLT3LG,-0.16173861474796988
27,CCL4,-0.21179754361656947
28,MMP1,-0.21430928685519923
29,CXCL12,-0.2224804071790094
30,CCL11,-0.22621126977687986
31,IL7,-0.2930113095386121
32,TNFSF12,-0.31907546864502034
33,EGF,-0.3892741329565916
34,CCL13,-0.3948657507532558
,Protein,Loadings
0,CXCL9,0.22292214811384164
1,CSF1,0.2190430534951894
2,CCL3,0.21685379033018465
3,IL6,0.21641114637341977
4,TNF,0.215397735908279
5,TGFA,0.21447849620991927
6,CXCL10,0.21396813926044797
7,CCL8,0.2101454414366121
8,VEGFA,0.2086803578407265
9,CCL2,0.20775954734774876
10,CCL7,0.20595438286789847
11,OSM,0.20436528582368274
12,IFNG,0.20099206165939001
13,IL15,0.20084782335051374
14,HGF,0.19855622450989485
15,CSF2,0.19365390520232623
16,CCL4,0.18581290838124562
17,IL18,0.17718160859193127
18,CXCL8,0.17639999973109624
19,CXCL11,0.1695578265322702
20,CCL19,0.16796427498056746
21,IL17C,0.16384226194933796
22,OLR1,0.16233579709781318
23,CSF3,0.15440849923506655
24,CCL13,0.14488915522052684
25,CXCL12,0.11710228544818864
26,MMP1,0.10158135587736028
27,IL7,0.08857040973658462
28,FLT3LG,0.07464599953999716
29,EGF,0.0195532978208832
30,LTA,0.013735649031920006
31,MMP12,0.007279260804514213
32,CCL11,-0.015480821591179606
33,TNFSF10,-0.023614816200246823
34,TNFSF12,-0.08165460049798096
,Protein,Loadings
0,HGF,0.24087697056703752
1,CXCL8,0.22181574957700834
2,MMP1,0.22089612500346026
3,EGF,0.19910411622559865
4,CSF3,0.19520425552832793
5,IL15,0.15031909681019828
6,OLR1,0.1366583231236797
7,IL6,0.13009535581925238
8,IL7,0.12654149946411347
9,OSM,0.11428699306936678
10,CSF1,0.09620155761246488
11,IFNG,0.0653556691443526
12,CCL2,0.033221834477102974
13,VEGFA,0.023741012509781865
14,CCL3,0.015956951323337343
15,CCL7,0.013474199199635445
16,CCL8,0.004683309035421602
17,TGFA,-0.015280612815336676
18,TNFSF12,-0.05129038851651305
19,CSF2,-0.06042022135554908
20,FLT3LG,-0.06286549101174753
21,MMP12,-0.08057209247724453
22,IL18,-0.08498223835310752
23,CXCL9,-0.09082554995998524
24,IL17C,-0.10291723789445403
25,TNFSF10,-0.10705645404654265
26,CXCL10,-0.11437531961881842
27,CCL4,-0.12783200414571563
28,CXCL12,-0.1553602184212296
29,TNF,-0.1846463603210939
30,LTA,-0.2393208895369023
31,CCL19,-0.2748978758407296
32,CCL13,-0.30685635650932674
33,CXCL11,-0.3117490343067447
34,CCL11,-0.4438281270302827
